order_id,order_date,region,category,product,quantity,sales,profit,customer_segment
ORD13591,2032-10-30,South,Electronics,Chair,5.0,36998.76,4736.08,Corporate
ORD13592,2032-10-31,North,Furniture,Desk,7.0,18950.68,4483.36,Home Office
ORD13593,2032-11-01,North,Furniture,Chair,9.0,45196.25,9042.8,Consumer
ORD13594,2032-11-02,North,Electronics,Desk,5.0,14310.19,-1873.77,Corporate
ORD13595,2032-11-03,South,Electronics,Keyboard,7.0,48356.03,7776.62,Consumer
ORD13596,2032-11-04,West,Electronics,Desk,5.0,38406.73,7935.74,Home Office
ORD13597,2032-11-05,North,Electronics,Printer,1.0,49535.61,7284.97,Corporate
ORD13598,2032-11-06,South,Electronics,Monitor,4.0,2884.45,3601.46,Consumer
ORD13599,2032-11-07,East,Office Supplies,Monitor,1.0,13847.0,1724.16,Home Office
ORD13600,2032-11-08,South,Office Supplies,Laptop,8.0,37114.96,1709.51,Consumer
ORD13601,2032-11-09,West,Furniture,Printer,3.0,46128.04,7474.75,Corporate
ORD13602,2032-11-10,East,Electronics,Monitor,2.0,1632.79,3464.24,Consumer
ORD13603,2032-11-11,North,Furniture,Keyboard,4.0,200.46,753.37,Corporate
ORD13604,2032-11-12,North,Office Supplies,Desk,3.0,12960.88,5632.98,Consumer
ORD13605,2032-11-13,North,Electronics,Desk,5.0,42668.38,9229.19,Corporate
ORD13606,2032-11-14,South,Furniture,Chair,8.0,38404.22,-3954.35,Consumer
ORD13607,2032-11-15,South,Electronics,Chair,8.0,17145.82,11526.33,Consumer
ORD13608,2032-11-16,South,Electronics,Desk,7.0,300.16,-3356.92,Consumer
ORD13609,2032-11-17,West,Electronics,Keyboard,8.0,27824.35,3699.55,Corporate
ORD13610,2032-11-18,West,Office Supplies,Desk,5.0,12050.18,4523.56,Consumer
ORD13611,2032-11-19,South,Electronics,Chair,6.0,37331.32,-2650.42,Consumer
ORD13612,2032-11-20,East,Electronics,Monitor,8.0,22428.21,10565.09,Corporate
ORD13613,2032-11-21,East,Electronics,Laptop,1.0,33994.38,3014.94,Home Office
ORD13614,2032-11-22,West,Furniture,Chair,6.0,42644.98,-2566.95,Consumer
ORD13615,2032-11-23,West,Office Supplies,Keyboard,6.0,26880.84,7097.41,Corporate
ORD13616,2032-11-24,North,Furniture,Monitor,5.0,16930.59,6277.87,Consumer
ORD13617,2032-11-25,East,Office Supplies,Monitor,4.0,38523.27,11368.71,Consumer
ORD13618,2032-11-26,South,Electronics,Monitor,1.0,13406.32,2505.78,Corporate
ORD13619,2032-11-27,East,Electronics,Printer,8.0,44597.64,-447.47,Consumer
ORD13620,2032-11-28,North,Furniture,Printer,6.0,3757.1,-3980.1,Home Office
ORD13621,2032-11-29,South,Electronics,Monitor,3.0,41806.34,7463.07,Consumer
ORD13622,2032-11-30,West,Office Supplies,Keyboard,3.0,4759.48,5493.72,Home Office
ORD13623,2032-12-01,West,Furniture,Desk,6.0,2995.62,11534.38,Home Office
ORD13624,2032-12-02,North,Furniture,Keyboard,7.0,18290.2,7106.8,Consumer
ORD13625,2032-12-03,South,Electronics,Printer,8.0,47836.16,10863.75,Home Office
ORD13626,2032-12-04,West,Furniture,Chair,5.0,49177.61,11856.84,Corporate
ORD13627,2032-12-05,North,Electronics,Printer,6.0,10263.11,2283.33,Corporate
ORD13628,2032-12-06,West,Electronics,Desk,1.0,7602.15,-2444.98,Consumer
ORD13629,2032-12-07,North,Electronics,Laptop,6.0,17777.08,-1670.54,Corporate
ORD13630,2032-12-08,North,Office Supplies,Printer,9.0,16986.92,412.38,Corporate
ORD13631,2032-12-09,North,Electronics,Keyboard,4.0,38027.73,3651.23,Consumer
ORD13632,2032-12-10,West,Electronics,Keyboard,1.0,22311.15,-2918.86,Consumer
ORD13633,2032-12-11,East,Electronics,Monitor,9.0,24573.82,129.2,Consumer
ORD13634,2032-12-12,North,Electronics,Monitor,4.0,37485.91,232.5,Corporate
ORD13635,2032-12-13,South,Furniture,Monitor,2.0,28999.86,-4930.54,Consumer
ORD13636,2032-12-14,West,Furniture,Laptop,1.0,41708.9,1020.87,Home Office
ORD13637,2032-12-15,South,Electronics,Desk,3.0,9943.26,-3025.41,Home Office
ORD13638,2032-12-16,West,Electronics,Chair,7.0,8258.16,2305.09,Corporate
ORD13639,2032-12-17,East,Furniture,Keyboard,2.0,37582.38,-1658.88,Consumer
ORD13640,2032-12-18,East,Electronics,Keyboard,9.0,12390.89,8975.94,Consumer
ORD13641,2032-12-19,East,Electronics,Desk,2.0,339.16,-3631.07,Consumer
ORD13642,2032-12-20,South,Electronics,Laptop,5.0,45615.62,9716.23,Consumer
ORD13643,2032-12-21,East,Furniture,Monitor,8.0,24573.82,4868.95,Consumer
ORD13644,2032-12-22,North,Electronics,Desk,8.0,22357.9,2796.89,Consumer
ORD13645,2032-12-23,North,Furniture,Chair,3.0,36341.68,4345.62,Consumer
ORD13646,2032-12-24,South,Furniture,Monitor,2.0,16799.92,1393.86,Consumer
ORD13647,2032-12-25,North,Electronics,Chair,9.0,47692.57,-2830.6,Consumer
ORD13648,2032-12-26,South,Electronics,Printer,3.0,3617.29,8019.96,Consumer
ORD13649,2032-12-27,West,Electronics,Chair,8.0,32119.22,10774.5,Consumer
ORD13650,2032-12-28,West,Electronics,Monitor,2.0,38909.02,11151.15,Home Office
ORD13651,2032-12-29,South,Office Supplies,Printer,3.0,23562.47,6402.1,Consumer
ORD13652,2032-12-30,North,Electronics,Monitor,1.0,37797.42,1975.91,Corporate
ORD13653,2032-12-31,West,Furniture,Keyboard,6.0,46360.14,3132.12,Home Office
ORD13654,2033-01-01,North,Furniture,Monitor,7.0,37250.9,6168.42,Consumer
ORD13655,2033-01-02,North,Electronics,Printer,4.0,15606.47,8992.23,Home Office
ORD13656,2033-01-03,South,Office Supplies,Chair,1.0,24573.82,1367.64,Consumer
ORD13657,2033-01-04,North,Electronics,Keyboard,3.0,45597.86,10585.28,Consumer
ORD13658,2033-01-05,South,Office Supplies,Laptop,9.0,22565.07,512.63,Consumer
ORD13659,2033-01-06,East,Office Supplies,Laptop,5.0,34148.59,4024.62,Consumer
ORD13660,2033-01-07,East,Electronics,Laptop,6.0,23382.63,11343.15,Home Office
ORD13661,2033-01-08,East,Furniture,Laptop,4.0,6242.94,10949.38,Corporate
ORD13662,2033-01-09,North,Furniture,Desk,1.0,3118.16,6827.67,Consumer
ORD13663,2033-01-10,West,Office Supplies,Laptop,5.0,47623.24,517.52,Consumer
ORD13664,2033-01-11,South,Furniture,Printer,5.0,30704.58,-1276.4,Home Office
ORD13665,2033-01-12,East,Electronics,Laptop,5.0,5369.98,-3637.56,Consumer
ORD13666,2033-01-13,South,Office Supplies,Monitor,6.0,24573.82,7047.12,Consumer
ORD13667,2033-01-14,South,Furniture,Laptop,2.0,26230.12,3558.66,Consumer
ORD13668,2033-01-15,East,Electronics,Chair,1.0,38642.22,4728.89,Corporate
ORD13669,2033-01-16,East,Electronics,Printer,2.0,6512.46,3030.67,Home Office
ORD13670,2033-01-17,South,Furniture,Printer,6.0,45364.14,3210.09,Corporate
ORD13671,2033-01-18,East,Electronics,Keyboard,5.0,29608.66,4711.65,Consumer
ORD13672,2033-01-19,South,Electronics,Desk,5.0,36965.38,10542.45,Corporate
ORD13673,2033-01-20,South,Electronics,Monitor,6.0,1762.71,-4500.77,Consumer
ORD13674,2033-01-21,East,Electronics,Printer,7.0,15902.18,8627.83,Corporate
ORD13675,2033-01-22,North,Office Supplies,Chair,9.0,13518.78,1638.78,Consumer
ORD13676,2033-01-23,North,Office Supplies,Laptop,7.0,47489.83,7663.71,Home Office
ORD13677,2033-01-24,South,Furniture,Printer,2.0,9429.86,11124.95,Corporate
ORD13678,2033-01-25,South,Electronics,Chair,6.0,35411.18,206.88,Consumer
ORD13679,2033-01-26,North,Office Supplies,Laptop,9.0,2329.13,-3477.57,Home Office
ORD13680,2033-01-27,South,Office Supplies,Desk,7.0,10044.67,-1050.93,Consumer
ORD13681,2033-01-28,North,Electronics,Printer,2.0,17062.15,-1224.42,Consumer
ORD13682,2033-01-29,North,Electronics,Printer,3.0,39766.39,7611.44,Consumer
ORD13683,2033-01-30,South,Office Supplies,Chair,8.0,39540.83,-3948.41,Home Office
ORD13684,2033-01-31,West,Electronics,Keyboard,9.0,47639.57,-4134.13,Corporate
ORD13685,2033-02-01,North,Furniture,Monitor,4.0,45855.02,6791.35,Consumer
ORD13686,2033-02-02,East,Office Supplies,Desk,9.0,4259.43,4464.23,Corporate
ORD13687,2033-02-03,South,Office Supplies,Monitor,2.0,41527.41,2102.05,Corporate
ORD13688,2033-02-04,West,Electronics,Printer,5.0,22668.44,4781.26,Consumer
ORD13689,2033-02-05,South,Electronics,Monitor,2.0,43321.13,7499.21,Corporate
ORD13690,2033-02-06,West,Furniture,Laptop,1.0,4646.46,-3240.99,Consumer
ORD13691,2033-02-07,North,Office Supplies,Desk,5.0,41173.9,4405.87,Home Office
ORD13692,2033-02-08,North,Furniture,Monitor,2.0,8150.2,9015.09,Home Office
ORD13693,2033-02-09,North,Electronics,Laptop,7.0,16825.31,1161.3,Consumer
ORD13694,2033-02-10,North,Office Supplies,Chair,8.0,1636.65,7971.31,Consumer
ORD13695,2033-02-11,East,Office Supplies,Monitor,2.0,6361.66,9372.15,Consumer
ORD13696,2033-02-12,South,Electronics,Desk,7.0,22397.15,8955.8,Home Office
ORD13697,2033-02-13,West,Electronics,Laptop,4.0,40953.25,6056.06,Consumer
ORD13698,2033-02-14,North,Office Supplies,Monitor,1.0,38728.75,7194.86,Consumer
ORD13699,2033-02-15,North,Furniture,Chair,3.0,11917.83,8390.48,Corporate
ORD13700,2033-02-16,South,Electronics,Monitor,1.0,7754.18,7473.06,Corporate
ORD13701,2033-02-17,West,Furniture,Laptop,5.0,19585.32,2678.56,Home Office
ORD13702,2033-02-18,North,Electronics,Monitor,8.0,44186.76,-2294.94,Home Office
ORD13703,2033-02-19,North,Electronics,Desk,1.0,4752.97,265.42,Consumer
ORD13704,2033-02-20,North,Furniture,Printer,9.0,27237.12,-1476.81,Consumer
ORD13705,2033-02-21,North,Furniture,Laptop,3.0,4622.61,1144.55,Home Office
ORD13706,2033-02-22,North,Electronics,Laptop,5.0,23616.56,3318.63,Home Office
ORD13707,2033-02-23,South,Electronics,Laptop,9.0,6514.22,11303.79,Home Office
ORD13708,2033-02-24,North,Electronics,Laptop,5.0,4200.78,11310.87,Consumer
ORD13709,2033-02-25,South,Electronics,Monitor,9.0,9704.3,8083.0,Consumer
ORD13710,2033-02-26,North,Electronics,Desk,8.0,12911.75,11662.38,Home Office
ORD13711,2033-02-27,East,Electronics,Chair,7.0,13958.02,11966.27,Consumer
ORD13712,2033-02-28,East,Office Supplies,Desk,1.0,32334.34,10049.36,Consumer
ORD13713,2033-03-01,East,Office Supplies,Laptop,4.0,2938.1,-3648.44,Consumer
ORD13714,2033-03-02,South,Electronics,Keyboard,9.0,4224.29,2242.75,Corporate
ORD13715,2033-03-03,South,Office Supplies,Monitor,8.0,9597.57,4080.04,Corporate
ORD13716,2033-03-04,North,Electronics,Keyboard,4.0,43628.74,-2890.6,Corporate
ORD13717,2033-03-05,East,Electronics,Monitor,1.0,31504.53,8746.72,Corporate
ORD13718,2033-03-06,South,Electronics,Laptop,4.0,36572.41,-2472.38,Consumer
ORD13719,2033-03-07,North,Electronics,Monitor,3.0,18644.04,1516.59,Corporate
ORD13720,2033-03-08,North,Electronics,Laptop,6.0,10818.37,-3828.49,Consumer
ORD13721,2033-03-09,South,Furniture,Desk,5.0,2090.48,3918.08,Consumer
ORD13722,2033-03-10,West,Furniture,Printer,5.0,24529.07,5149.7,Home Office
ORD13723,2033-03-11,North,Electronics,Monitor,2.0,28799.19,7498.01,Home Office
ORD13724,2033-03-12,West,Office Supplies,Laptop,3.0,44870.74,770.85,Home Office
ORD13725,2033-03-13,East,Furniture,Keyboard,6.0,44128.23,5039.04,Consumer
ORD13726,2033-03-14,West,Electronics,Laptop,2.0,21349.32,7480.5,Consumer
ORD13727,2033-03-15,East,Electronics,Keyboard,4.0,21294.18,7954.6,Consumer
ORD13728,2033-03-16,North,Furniture,Monitor,2.0,8223.92,127.91,Consumer
ORD13729,2033-03-17,West,Electronics,Chair,9.0,13020.96,-3849.03,Consumer
ORD13730,2033-03-18,North,Office Supplies,Keyboard,3.0,46298.05,-4360.47,Consumer
ORD13731,2033-03-19,East,Electronics,Laptop,6.0,7223.59,8057.02,Consumer
ORD13732,2033-03-20,North,Furniture,Monitor,1.0,48441.24,1552.46,Home Office
ORD13733,2033-03-21,South,Office Supplies,Laptop,3.0,25335.98,-2722.97,Corporate
ORD13734,2033-03-22,East,Office Supplies,Chair,8.0,22939.02,-1863.69,Corporate
ORD13735,2033-03-23,West,Office Supplies,Printer,5.0,8896.99,8024.56,Consumer
ORD13736,2033-03-24,East,Electronics,Chair,8.0,33144.75,5181.33,Corporate
ORD13737,2033-03-25,North,Electronics,Desk,2.0,23100.31,3523.85,Consumer
ORD13738,2033-03-26,North,Office Supplies,Monitor,7.0,18659.02,5591.13,Home Office
ORD13739,2033-03-27,East,Electronics,Chair,9.0,24573.82,-2662.51,Consumer
ORD13740,2033-03-28,North,Furniture,Printer,7.0,3511.04,423.72,Corporate
ORD13741,2033-03-29,South,Electronics,Laptop,3.0,26062.54,1359.08,Corporate
ORD13742,2033-03-30,South,Electronics,Monitor,7.0,15782.83,346.46,Home Office
ORD13743,2033-03-31,North,Electronics,Keyboard,8.0,35451.69,9695.08,Consumer
ORD13744,2033-04-01,South,Electronics,Chair,1.0,36231.41,4884.16,Home Office
ORD13745,2033-04-02,East,Electronics,Printer,3.0,16738.93,7398.46,Consumer
ORD13746,2033-04-03,North,Electronics,Chair,5.0,33522.21,-976.0,Corporate
ORD13747,2033-04-04,North,Electronics,Desk,6.0,13082.03,-510.74,Home Office
ORD13748,2033-04-05,West,Electronics,Monitor,3.0,36413.25,-1169.29,Home Office
ORD13749,2033-04-06,North,Electronics,Laptop,4.0,1000.64,6695.65,Consumer
ORD13750,2033-04-07,North,Electronics,Printer,5.0,7750.12,933.7,Home Office
ORD13751,2033-04-08,North,Electronics,Chair,3.0,12401.43,1886.43,Consumer
ORD13752,2033-04-09,West,Electronics,Monitor,4.0,38692.19,7055.07,Consumer
ORD13753,2033-04-10,South,Furniture,Chair,5.0,3505.54,11520.58,Home Office
ORD13754,2033-04-11,East,Electronics,Monitor,2.0,9565.25,-2248.12,Home Office
ORD13755,2033-04-12,East,Electronics,Desk,9.0,18059.48,-3934.5,Consumer
ORD13756,2033-04-13,North,Furniture,Chair,8.0,656.91,-1687.62,Corporate
ORD13757,2033-04-14,South,Office Supplies,Desk,6.0,38153.62,7494.33,Home Office
ORD13758,2033-04-15,East,Electronics,Keyboard,3.0,28093.24,-1691.34,Consumer
ORD13759,2033-04-16,South,Electronics,Keyboard,2.0,45053.83,4933.99,Corporate
ORD13760,2033-04-17,North,Electronics,Printer,5.0,1745.35,5035.38,Home Office
ORD13761,2033-04-18,West,Electronics,Desk,8.0,13715.26,5.19,Corporate
ORD13762,2033-04-19,South,Electronics,Monitor,1.0,36616.33,-3831.65,Consumer
ORD13763,2033-04-20,North,Furniture,Printer,6.0,33822.44,1786.41,Corporate
ORD13764,2033-04-21,South,Electronics,Chair,7.0,12304.26,-1824.65,Consumer
ORD13765,2033-04-22,East,Electronics,Chair,9.0,29865.25,-1863.96,Home Office
ORD13766,2033-04-23,West,Electronics,Monitor,3.0,39729.13,3884.01,Corporate
ORD13767,2033-04-24,North,Office Supplies,Laptop,2.0,1862.36,6443.06,Consumer
ORD13768,2033-04-25,North,Office Supplies,Laptop,5.0,35937.89,-3717.94,Consumer
ORD13769,2033-04-26,West,Electronics,Chair,1.0,12754.43,4831.46,Consumer
ORD13770,2033-04-27,North,Furniture,Monitor,6.0,47402.99,-814.57,Corporate
ORD13771,2033-04-28,South,Electronics,Laptop,9.0,27003.37,6446.07,Consumer
ORD13772,2033-04-29,South,Electronics,Desk,9.0,1862.63,8773.67,Consumer
ORD13773,2033-04-30,West,Electronics,Chair,7.0,20290.84,8719.23,Corporate
ORD13774,2033-05-01,South,Electronics,Keyboard,7.0,48322.33,1287.64,Corporate
ORD13775,2033-05-02,North,Office Supplies,Desk,8.0,36572.58,4643.58,Consumer
ORD13776,2033-05-03,East,Electronics,Monitor,2.0,15163.85,8492.82,Corporate
ORD13777,2033-05-04,East,Electronics,Keyboard,6.0,28848.31,-3966.23,Corporate
ORD13778,2033-05-05,South,Furniture,Desk,5.0,30035.25,5295.61,Consumer
ORD13779,2033-05-06,West,Electronics,Laptop,5.0,1362.74,9220.87,Corporate
ORD13780,2033-05-07,West,Electronics,Laptop,3.0,9105.9,1330.07,Corporate
ORD13781,2033-05-08,West,Electronics,Keyboard,3.0,27678.49,2741.94,Consumer
ORD13782,2033-05-09,South,Electronics,Printer,6.0,20257.08,6878.38,Consumer
ORD13783,2033-05-10,South,Office Supplies,Chair,7.0,9663.88,-3845.96,Consumer
ORD13784,2033-05-11,West,Electronics,Keyboard,1.0,38678.9,1555.81,Home Office
ORD13785,2033-05-12,South,Electronics,Monitor,3.0,24551.95,27.08,Consumer
ORD13786,2033-05-13,East,Office Supplies,Chair,1.0,15636.66,-4711.1,Home Office
ORD13787,2033-05-14,North,Electronics,Desk,3.0,8251.53,-1668.46,Home Office
ORD13788,2033-05-15,South,Electronics,Monitor,5.0,30635.94,1730.02,Consumer
ORD13789,2033-05-16,East,Electronics,Monitor,9.0,33379.81,-1643.71,Consumer
ORD13790,2033-05-17,East,Office Supplies,Laptop,3.0,33545.94,5240.77,Consumer
ORD13791,2033-05-18,North,Electronics,Desk,9.0,11170.31,2627.09,Consumer
ORD13792,2033-05-19,East,Furniture,Laptop,1.0,29847.85,-4328.82,Consumer
ORD13793,2033-05-20,South,Electronics,Laptop,6.0,45289.24,-324.32,Consumer
ORD13794,2033-05-21,North,Office Supplies,Printer,9.0,17788.74,-4668.89,Consumer
ORD13795,2033-05-22,East,Electronics,Laptop,5.0,10696.19,1088.3,Consumer
ORD13796,2033-05-23,North,Office Supplies,Chair,2.0,38653.05,-595.13,Consumer
ORD13797,2033-05-24,South,Furniture,Monitor,5.0,9008.77,6699.18,Corporate
ORD13798,2033-05-25,East,Furniture,Laptop,1.0,12836.69,225.92,Consumer
ORD13799,2033-05-26,South,Electronics,Keyboard,9.0,5212.09,1377.7,Consumer
ORD13800,2033-05-27,West,Electronics,Chair,9.0,13540.14,7330.68,Consumer
ORD13801,2033-05-28,East,Furniture,Desk,6.0,20634.69,3175.6,Consumer
ORD13802,2033-05-29,West,Electronics,Monitor,9.0,3395.06,4459.72,Home Office
ORD13803,2033-05-30,North,Electronics,Keyboard,3.0,43611.1,9302.89,Consumer
ORD13804,2033-05-31,East,Electronics,Keyboard,4.0,25781.0,-1482.9,Consumer
ORD13805,2033-06-01,North,Electronics,Desk,6.0,29487.56,11816.15,Corporate
ORD13806,2033-06-02,West,Electronics,Keyboard,4.0,18690.03,10301.79,Consumer
ORD13807,2033-06-03,North,Electronics,Chair,1.0,33557.79,-128.6,Home Office
ORD13808,2033-06-04,North,Furniture,Desk,7.0,21702.73,10179.95,Consumer
ORD13809,2033-06-05,North,Electronics,Keyboard,5.0,38113.43,7817.25,Corporate
ORD13810,2033-06-06,North,Electronics,Desk,8.0,41105.83,10822.86,Home Office
ORD13811,2033-06-07,North,Furniture,Desk,9.0,33658.09,6749.3,Corporate
ORD13812,2033-06-08,North,Electronics,Laptop,5.0,24668.51,6466.12,Home Office
ORD13813,2033-06-09,South,Electronics,Laptop,8.0,39157.01,-4941.11,Consumer
ORD13814,2033-06-10,East,Office Supplies,Laptop,1.0,24815.41,3068.4,Consumer
ORD13815,2033-06-11,East,Electronics,Keyboard,1.0,5753.19,-1595.43,Consumer
ORD13816,2033-06-12,North,Electronics,Monitor,7.0,5993.74,509.38,Corporate
ORD13817,2033-06-13,North,Furniture,Chair,6.0,47439.44,11639.87,Consumer
ORD13818,2033-06-14,North,Electronics,Keyboard,5.0,10835.44,-3546.47,Consumer
ORD13819,2033-06-15,North,Electronics,Laptop,5.0,40833.06,7282.27,Consumer
ORD13820,2033-06-16,South,Electronics,Desk,5.0,12485.93,-2059.94,Consumer
ORD13821,2033-06-17,South,Office Supplies,Keyboard,1.0,21652.85,-4874.18,Home Office
ORD13822,2033-06-18,North,Electronics,Desk,8.0,32816.42,3524.12,Home Office
ORD13823,2033-06-19,South,Electronics,Desk,2.0,8111.59,-2259.34,Corporate
ORD13824,2033-06-20,East,Electronics,Desk,7.0,36914.88,11412.93,Home Office
ORD13825,2033-06-21,East,Electronics,Printer,6.0,34557.67,-1537.16,Consumer
ORD13826,2033-06-22,South,Electronics,Monitor,2.0,27245.53,-1735.4,Home Office
ORD13827,2033-06-23,South,Furniture,Chair,3.0,28381.31,-4453.16,Consumer
ORD13828,2033-06-24,North,Office Supplies,Chair,4.0,5467.44,606.93,Home Office
ORD13829,2033-06-25,South,Electronics,Laptop,7.0,21910.27,-4590.1,Corporate
ORD13830,2033-06-26,North,Electronics,Printer,8.0,4511.26,3481.07,Home Office
ORD13831,2033-06-27,West,Electronics,Keyboard,5.0,15531.59,3595.38,Corporate
ORD13832,2033-06-28,South,Office Supplies,Keyboard,8.0,45035.54,-4094.86,Consumer
ORD13833,2033-06-29,North,Electronics,Chair,9.0,28811.76,-918.94,Consumer
ORD13834,2033-06-30,East,Office Supplies,Monitor,7.0,37186.63,9145.81,Consumer
ORD13835,2033-07-01,South,Office Supplies,Desk,1.0,28779.52,2863.26,Consumer
ORD13836,2033-07-02,North,Office Supplies,Laptop,6.0,9872.99,2388.37,Consumer
ORD13837,2033-07-03,South,Electronics,Monitor,5.0,29821.45,6879.21,Consumer
ORD13838,2033-07-04,East,Electronics,Chair,5.0,37818.33,7152.99,Consumer
ORD13839,2033-07-05,East,Furniture,Printer,2.0,7092.57,7953.36,Consumer
ORD13840,2033-07-06,South,Electronics,Laptop,5.0,40881.95,9118.2,Consumer
ORD13841,2033-07-07,South,Electronics,Chair,8.0,27858.53,-1051.74,Consumer
ORD13842,2033-07-08,North,Office Supplies,Keyboard,2.0,412.91,-3871.53,Home Office
ORD13843,2033-07-09,South,Electronics,Laptop,1.0,26084.97,1464.5,Corporate
ORD13844,2033-07-10,East,Electronics,Chair,4.0,19904.44,9536.66,Consumer
ORD13845,2033-07-11,North,Furniture,Keyboard,4.0,14963.04,-3673.51,Consumer
ORD13846,2033-07-12,West,Electronics,Keyboard,9.0,38608.61,4791.21,Consumer
ORD13847,2033-07-13,North,Office Supplies,Desk,3.0,44995.09,6918.41,Consumer
ORD13848,2033-07-14,North,Electronics,Printer,4.0,38180.12,3183.92,Corporate
ORD13849,2033-07-15,North,Furniture,Desk,3.0,42369.27,-662.02,Consumer
ORD13850,2033-07-16,North,Electronics,Chair,2.0,45457.29,547.26,Consumer
ORD13851,2033-07-17,North,Electronics,Monitor,4.0,45648.94,-3781.91,Corporate
ORD13852,2033-07-18,North,Office Supplies,Desk,8.0,5908.98,-26.08,Consumer
ORD13853,2033-07-19,West,Electronics,Monitor,1.0,22928.0,-4245.57,Consumer
ORD13854,2033-07-20,North,Furniture,Keyboard,8.0,214.27,7347.52,Consumer
ORD13855,2033-07-21,North,Electronics,Chair,8.0,25421.84,10265.92,Consumer
ORD13856,2033-07-22,West,Electronics,Printer,3.0,46227.35,5769.72,Corporate
ORD13857,2033-07-23,East,Office Supplies,Monitor,6.0,10115.29,6163.95,Consumer
ORD13858,2033-07-24,South,Electronics,Chair,4.0,24573.82,3026.42,Corporate
ORD13859,2033-07-25,North,Electronics,Monitor,1.0,32290.08,-2347.38,Consumer
ORD13860,2033-07-26,South,Electronics,Desk,1.0,8185.63,-4868.67,Home Office
ORD13861,2033-07-27,South,Electronics,Chair,5.0,12078.67,847.59,Corporate
ORD13862,2033-07-28,South,Furniture,Desk,8.0,23208.68,7775.31,Corporate
ORD13863,2033-07-29,West,Electronics,Laptop,1.0,9572.83,11327.34,Consumer
ORD13864,2033-07-30,South,Electronics,Chair,2.0,29332.7,2328.44,Home Office
ORD13865,2033-07-31,South,Electronics,Monitor,7.0,24330.18,1211.65,Consumer
ORD13866,2033-08-01,East,Electronics,Laptop,8.0,26056.07,2581.29,Consumer
ORD13867,2033-08-02,East,Electronics,Desk,3.0,6896.48,2272.17,Consumer
ORD13868,2033-08-03,East,Furniture,Desk,8.0,25959.14,5639.96,Consumer
ORD13869,2033-08-04,South,Electronics,Monitor,1.0,2664.01,7480.51,Home Office
ORD13870,2033-08-05,West,Electronics,Laptop,9.0,44100.46,8344.29,Home Office
ORD13871,2033-08-06,North,Furniture,Keyboard,2.0,17293.83,6043.28,Corporate
ORD13872,2033-08-07,North,Furniture,Printer,2.0,42845.6,2441.31,Consumer
ORD13873,2033-08-08,South,Electronics,Monitor,4.0,35142.49,11151.76,Consumer
ORD13874,2033-08-09,North,Office Supplies,Desk,3.0,38355.39,7087.33,Home Office
ORD13875,2033-08-10,North,Electronics,Chair,4.0,15864.32,2253.19,Consumer
ORD13876,2033-08-11,East,Office Supplies,Laptop,6.0,11541.65,2591.89,Consumer
ORD13877,2033-08-12,East,Furniture,Keyboard,7.0,20455.68,8905.67,Home Office
ORD13878,2033-08-13,South,Electronics,Printer,5.0,1406.45,2489.2,Corporate
ORD13879,2033-08-14,South,Electronics,Chair,2.0,45954.03,3776.65,Corporate
ORD13880,2033-08-15,North,Furniture,Laptop,3.0,19473.31,-43.61,Corporate
ORD13881,2033-08-16,South,Electronics,Keyboard,3.0,49430.12,9261.55,Consumer
ORD13882,2033-08-17,South,Furniture,Monitor,5.0,38120.18,3878.85,Home Office
ORD13883,2033-08-18,West,Electronics,Keyboard,5.0,4209.65,4393.11,Corporate
ORD13884,2033-08-19,South,Office Supplies,Monitor,4.0,33077.38,9971.48,Home Office
ORD13885,2033-08-20,West,Furniture,Laptop,8.0,13687.79,10648.79,Consumer
ORD13886,2033-08-21,South,Electronics,Keyboard,6.0,12337.19,9011.29,Consumer
ORD13887,2033-08-22,South,Electronics,Printer,6.0,12976.82,-3888.7,Consumer
ORD13888,2033-08-23,South,Electronics,Keyboard,1.0,45820.54,2539.65,Consumer
ORD13889,2033-08-24,North,Electronics,Laptop,6.0,24573.82,836.63,Consumer
ORD13890,2033-08-25,West,Office Supplies,Chair,3.0,33539.65,-1370.25,Corporate
ORD13891,2033-08-26,South,Electronics,Chair,6.0,14191.2,10452.22,Consumer
ORD13892,2033-08-27,East,Electronics,Keyboard,6.0,26243.13,10131.17,Home Office
ORD13893,2033-08-28,South,Electronics,Keyboard,2.0,17634.99,2910.06,Consumer
ORD13894,2033-08-29,South,Furniture,Monitor,1.0,16192.72,-2712.47,Home Office
ORD13895,2033-08-30,East,Office Supplies,Laptop,3.0,12499.05,-4772.78,Consumer
ORD13896,2033-08-31,South,Electronics,Monitor,5.0,20568.54,2453.94,Consumer
ORD13897,2033-09-01,North,Office Supplies,Printer,4.0,33069.5,-4320.76,Consumer
ORD13898,2033-09-02,North,Electronics,Chair,7.0,11257.78,5362.45,Consumer
ORD13899,2033-09-03,North,Office Supplies,Desk,4.0,48279.11,5342.95,Corporate
ORD13900,2033-09-04,North,Electronics,Desk,8.0,6405.66,10281.97,Home Office
ORD13901,2033-09-05,North,Furniture,Laptop,7.0,24114.32,-1769.16,Consumer
ORD13902,2033-09-06,South,Furniture,Laptop,9.0,4434.41,1313.7,Consumer
ORD13903,2033-09-07,North,Office Supplies,Desk,1.0,1328.73,9612.27,Consumer
ORD13904,2033-09-08,North,Electronics,Laptop,5.0,46149.33,3063.04,Consumer
ORD13905,2033-09-09,North,Office Supplies,Chair,4.0,40557.16,-3984.7,Consumer
